x,y,acceleration,velocity
149.951671,-524.036466,199.99476610397653,719.9811579743156
154.433444,-526.303111,199.9952894935789,719.983042176884
158.958659,-528.482155,199.995760544221,719.9847379591956
163.52556,-530.568562,199.9961844897989,719.9862641632761
168.13239,-532.557293,199.99656604081903,719.9876377469485
172.777392,-534.44331,199.99690943673713,719.9888739722537
177.458811,-536.221576,199.99721849306343,719.9899865750284
182.17489,-537.887053,199.9974966437571,719.9909879175256
186.923871,-539.434704,199.9977469793814,719.991889125773
191.703999,-540.859489,199.99797228144325,719.9927002131957
196.513517,-542.156373,199.99817505329892,719.9934301918761
201.350607,-543.322155,199.99835754796902,719.9940871726885
206.213183,-544.361657,199.99852179317213,719.9946784554197
211.09909,-545.281888,199.99866961385493,719.9952106098777
216.006168,-546.089855,199.99880265246944,719.99568954889
220.93226,-546.792568,199.9989223872225,719.996120594001
225.875208,-547.397034,199.99903014850025,719.9965085346009
230.832854,-547.910261,199.99912713365023,719.9968576811409
235.803042,-548.339258,199.99921442028523,719.9971719130268
240.783612,-548.691033,199.9992929782567,719.9974547217241
245.772408,-548.972594,199.99936368043103,719.9977092495517
250.767272,-549.19095,199.99942731238792,719.9979383245966
255.766045,-549.353108,199.99948458114915,719.9981444921369
260.766572,-549.466075,199.99953612303423,719.9983300429233
265.767251,-549.536067,199.99958251073082,719.998497038631
270.767831,-549.567381,199.99962425965774,719.9986473347678
275.76826,-549.564022,199.99966183369196,719.998782601291
280.76849,-549.529999,199.99969565032276,719.998904341162
285.76847,-549.469318,199.9997260852905,719.9990139070458
290.768152,-549.385988,199.99975347676144,719.9991125163413
295.767485,-549.284015,199.9997781290853,719.9992012647072
300.766419,-549.167407,199.9998003161768,719.9992811382365
305.764905,-549.040172,199.99982028455912,719.9993530244128
310.762893,-548.906316,199.9998382561032,719.9994177219716
315.760333,-548.769848,199.9998544304929,719.9994759497744
320.757176,-548.634773,199.9998689874436,719.9995283547969
325.753381,-548.504776,199.99988208869922,719.9995755193172
330.748985,-548.380854,199.9998938798293,719.9996179673855
335.744065,-548.262676,199.99990449184637,719.999656170647
340.738696,-548.149903,199.99991404266174,719.9996905535822
345.732955,-548.042198,199.99992263839556,719.9997214982241
350.726918,-547.939222,199.99993037455602,719.9997493484017
355.720661,-547.840635,199.99993733710042,719.9997744135616
360.71426,-547.746099,199.9999436033904,719.9997969722054
365.707791,-547.655275,199.99994924305136,719.9998172749849
370.701331,-547.567824,199.99995431874623,719.9998355474864
375.694955,-547.483407,199.9999588868716,719.9998519927378
380.688741,-547.401687,199.99996299818446,719.9998667934641
385.682762,-547.322323,199.99996669836602,719.9998801141177
390.677097,-547.244977,199.99997002852942,719.9998921027059
395.671821,-547.169311,199.99997302567647,719.9999028924353
400.667011,-547.094985,199.99997572310883,719.9999126031918
405.662742,-547.021661,199.99997815079794,719.9999213428727
410.65909,-546.949001,199.99998033571816,719.9999292085854
415.656132,-546.876664,199.99998230214635,719.9999362877269
420.653944,-546.804313,199.99998407193172,719.9999426589542
425.652602,-546.731608,199.99998566473855,719.9999483930587
430.652182,-546.658212,199.99998709826468,719.9999535537529
435.652761,-546.583784,199.99998838843823,719.9999581983776
440.654414,-546.507987,199.9999895495944,719.9999623785399
445.657217,-546.430481,199.99999059463497,719.9999661406858
450.661213,-546.350699,199.99999153517146,719.9999695266173
455.66582,-546.264006,199.99999238165432,719.9999725739556
460.669927,-546.162273,199.9999931434889,719.99997531656
465.672403,-546.037261,199.99999382914,719.9999777849041
470.672119,-545.880728,199.99999444622603,719.9999800064137
475.667945,-545.684433,199.99999500160342,719.9999820057724
480.65875,-545.440137,199.9999955014431,719.9999838051951
485.643406,-545.139598,199.99999595129879,719.9999854246756
490.62078,-544.774575,199.9999963561689,719.9999868822081
495.589745,-544.336827,199.99999672055202,719.9999881939873
500.549169,-543.818114,199.99999704849682,719.9999893745886
505.497924,-543.210196,199.99999734364715,719.9999904371298
510.434877,-542.504835,199.99999760928245,719.9999913934168
515.358529,-541.69603,199.9999978483542,719.9999922540752
520.266447,-540.783424,199.9999980635188,719.9999930286677
525.156049,-539.767545,199.99999825716694,719.999993725801
530.024758,-538.648916,199.99999843145025,719.9999943532209
534.869992,-537.428063,199.99999858830523,719.9999949178989
539.689173,-536.105513,199.99999872947473,719.9999954261091
544.47972,-534.68179,199.99999885652727,719.9999958834982
549.239054,-533.15742,199.99999897087454,719.9999962951483
553.964596,-531.532928,199.99999907378708,719.9999966656335
558.653765,-529.80884,199.99999916640837,719.9999969990702
563.303982,-527.985681,199.99999924976754,719.9999972991632
567.912667,-526.063977,199.9999993247908,719.9999975692468
572.477365,-524.044353,199.9999993923117,719.9999978123221
576.996683,-521.928292,199.99999945308053,719.99999803109
581.469773,-519.717715,199.9999995077725,719.999998227981
585.895791,-517.414547,199.99999955699525,719.999998405183
590.273893,-515.020712,199.99999960129574,719.9999985646647
594.603234,-512.538135,199.99999964116617,719.9999987081982
598.88297,-509.968741,199.99999967704954,719.9999988373784
603.112257,-507.314453,199.9999997093446,719.9999989536406
607.290251,-504.577198,199.99999973841014,719.9999990582766
611.416107,-501.758899,199.99999976456914,719.9999991524489
615.488982,-498.861481,199.99999978811223,719.9999992372041
619.508031,-495.886868,199.99999980930102,719.9999993134837
623.47241,-492.836986,199.99999982837093,719.9999993821353
627.381275,-489.713759,199.99999984553384,719.9999994439219
631.233781,-486.51911,199.99999986098047,719.9999994995297
635.029085,-483.254966,199.99999987488243,719.9999995495767
638.766342,-479.923251,199.99999988739418,719.9999995946191
642.444708,-476.525888,199.99999989865478,719.9999996351572
646.063339,-473.064803,199.9999999087893,719.9999996716415
649.62139,-469.541921,199.99999991791037,719.9999997044773
653.118018,-465.959166,199.99999992611933,719.9999997340296
656.552378,-462.318462,199.9999999335074,719.9999997606267
659.923626,-458.621734,199.99999994015667,719.999999784564
663.230917,-454.870907,199.999999946141,719.9999998061077
666.473409,-451.067906,199.99999995152692,719.999999825497
669.650198,-447.214584,199.99999995637424,719.9999998429473
672.759327,-443.311497,199.99999996073683,719.9999998586526
675.7979,-439.35805,199.99999996466315,719.9999998727874
678.762989,-435.353608,199.99999996819685,719.9999998855087
681.651669,-431.297538,199.99999997137718,719.9999998969579
684.461012,-427.189205,199.99999997423947,719.9999999072621
687.18809,-423.027974,199.99999997681553,719.9999999165359
689.829978,-418.813213,199.99999997913397,719.9999999248823
692.383747,-414.544287,199.99999998122058,719.9999999323941
694.846472,-410.220561,199.99999998309852,719.9999999391547
697.215224,-405.841402,199.99999998478867,719.9999999452392
699.487077,-401.406175,199.9999999863098,719.9999999507153
701.659104,-396.914246,199.99999998767882,719.9999999556437
703.728894,-392.365433,199.99999998891093,719.9999999600793
705.698599,-387.763552,199.99999999001983,719.9999999640714
707.572747,-383.1145,199.99999999101786,719.9999999676643
709.355887,-378.424193,199.99999999191607,719.9999999708979
711.052568,-373.698546,199.99999999272447,719.9999999738081
712.667339,-368.943475,199.99999999345204,719.9999999764274
714.204653,-364.164857,199.99999999410684,719.9999999787847
715.663557,-359.366373,199.99999999469617,719.9999999809062
717.034963,-354.548398,199.99999999522655,719.9999999828156
718.309109,-349.711033,199.9999999957039,719.999999984534
719.476233,-344.85438,199.9999999961335,719.9999999860806
720.526572,-339.978542,199.99999999652016,719.9999999874726
721.450468,-335.08363,199.99999999686815,719.9999999887253
722.244091,-330.170369,199.99999999718133,719.9999999898528
722.912413,-325.240407,199.9999999974632,719.9999999908675
723.46114,-320.295468,199.99999999771688,719.9999999917808
723.895978,-315.337279,199.9999999979452,719.9999999926027
724.222631,-310.367563,199.99999999815068,719.9999999933425
724.446805,-305.388046,199.99999999833562,719.9999999940082
724.575794,-300.400421,199.99999999850206,719.9999999946075
724.624471,-295.406228,199.99999999865187,719.9999999951467
724.609966,-290.406962,199.99999999878668,719.999999995632
724.549412,-285.404117,199.999999998908,719.9999999960688
724.459939,-280.399189,199.9999999990172,719.999999996462
724.358678,-275.393673,199.9999999991155,719.9999999968157
724.262272,-270.38902,199.99999999920394,719.9999999971342
724.177948,-265.385862,199.99999999928355,719.9999999974208
724.104455,-260.384091,199.9999999993552,719.9999999976787
724.040235,-255.383573,199.99999999941969,719.9999999979109
723.983732,-250.384171,199.99999999947772,719.9999999981198
723.933387,-245.385753,199.99999999952996,719.9999999983079
723.887643,-240.388183,199.99999999957697,719.9999999984772
723.844945,-235.391327,199.9999999996193,719.9999999986295
