x,y,acceleration,velocity
820.052785,468.259542,199.9999997796893,719.9999992068815
815.089111,467.648465,199.99999980172038,719.9999992861934
810.125243,467.038804,199.99999982154836,719.9999993575741
805.161266,466.429874,199.99999983939352,719.9999994218167
800.197268,465.820992,199.99999985545418,719.9999994796351
795.233333,465.211474,199.99999986990878,719.9999995316716
790.269549,464.600635,199.9999998829179,719.9999995785045
785.306001,463.987791,199.99999989462611,719.9999996206541
780.342775,463.372258,199.99999990516352,719.9999996585886
775.379953,462.753381,199.99999991464716,719.9999996927298
770.417545,462.131104,199.99999992318246,719.9999997234569
765.455485,461.505945,199.99999993086422,719.9999997511112
760.493709,460.878443,199.9999999377778,719.9999997760001
755.532151,460.24914,199.99999994400002,719.9999997984002
750.570744,459.618577,199.99999994960004,719.9999998185601
745.609422,458.987293,199.99999995464003,719.9999998367041
740.648119,458.35583,199.99999995917602,719.9999998530337
735.68677,457.724727,199.99999996325843,719.9999998677304
730.725308,457.094526,199.9999999669326,719.9999998809574
725.763666,456.465767,199.99999997023934,719.9999998928616
720.80178,455.838991,199.9999999732154,719.9999999035755
715.839583,455.214738,199.99999997589387,719.999999913218
710.877009,454.593549,199.9999999783045,719.9999999218961
705.913992,453.975965,199.99999998047403,719.9999999297065
700.950466,453.362525,199.99999998242663,719.9999999367359
695.986365,452.753771,199.99999998418397,719.9999999430623
691.021623,452.150237,199.99999998576558,719.9999999487561
686.05623,451.55201,199.99999998718903,719.9999999538805
681.090257,450.958475,199.99999998847014,719.9999999584925
676.123786,450.368954,199.99999998962312,719.9999999626433
671.156898,449.782769,199.99999999066083,719.9999999663789
666.189672,449.199242,199.99999999159473,719.9999999697411
661.222189,448.617695,199.99999999243528,719.999999972767
656.25453,448.03745,199.99999999319175,719.9999999754904
651.286776,447.45783,199.9999999938726,719.9999999779413
646.319006,446.878155,199.99999999448534,719.9999999801472
641.351302,446.297748,199.9999999950368,719.9999999821325
636.383744,445.715932,199.99999999553313,719.9999999839193
631.416413,445.132027,199.99999999597983,719.9999999855274
626.449389,444.545357,199.99999999638186,719.9999999869747
621.482753,443.955242,199.99999999674367,719.9999999882772
616.516585,443.361005,199.9999999970693,719.9999999894495
611.550966,442.761969,199.99999999736238,719.9999999905045
606.585976,442.157454,199.99999999762613,719.999999991454
601.621568,441.547946,199.9999999978635,719.9999999923086
596.656511,440.944613,199.99999999807716,719.9999999930778
